pl_name,pl_radj,pl_bmassj,pl_orbper,st_teff
Kepler-21 b,0.14622204,0.02359764,2.78582120000,6305.00
HATS-3 b,1.38100000,1.07100000,3.54785100000,6351.00
K2-417 b,0.29529893,2.20000000,6.53500000000,3861.00
K2-18 c,0.23600000,0.02362898,8.96200000000,3457.00
K2-253 b,1.13034169,,4.00167000000,6027.00
Kepler-491 b,0.79578910,0.18600000,4.22538451200,5582.00
HATS-36 b,1.15264520,3.21600000,4.17518600000,5950.00
K2-216 b,0.15612454,0.02517069,2.17480000000,4503.00
HIP 81208 C b,1.09000000,14.80000000,104100.00000000000,
Kepler-471 b,1.33464181,,5.01423457500,6733.00
gam Lib c,1.14000000,5.23100000,966.49000000000,4879.00
Kepler-93 c,,3.00000000,1460.00000000000,5669.00
Kepler-289 d,0.27031896,0.01677006,66.02820000000,5990.00
KELT-8 b,1.62000000,0.66000000,3.24406000000,5754.00
WASP-174 b,1.43700000,0.33000000,4.23370050000,6399.00
Kepler-139 e,1.22000000,1.18932100,2047.63537300000,5622.00
HD 134606 b,0.26500000,0.02860034,12.08900000000,5576.00
HIP 66074 b,1.15000000,5.00000000,310.90000000000,4300.00
HD 134606 c,0.30100000,0.03558524,58.88300000000,5576.00
HD 134606 d,0.67700000,0.14095656,966.50000000000,5576.00
KMT-2021-BLG-1150L b,1.24000000,0.88000000,,
Luhman 16 b,1.06000000,29.40000000,9697.00000000000,
HD 99492 c,0.39400000,0.05631970,95.23300000000,4929.00
Kepler-1513 c,0.98400000,0.26600000,841.40000000000,5491.00
HD 134606 e,0.11900000,0.00736246,4.32030000000,5576.00
Kepler-849 b,0.72100000,0.94000000,394.62508000000,5950.00
18 Del b,1.12000000,9.20700000,982.85000000000,4980.00
6 Lyn b,1.20000000,1.88100000,919.86000000000,4941.00
GJ 724 b,0.29200000,0.03382328,5.10128400000,3799.00
KMT-2018-BLG-0885L b,1.06000000,29.00000000,,
81 Cet b,1.17000000,3.30700000,1005.57000000000,4734.00
HD 104985 b,1.14000000,5.55900000,199.68000000000,4738.00
GJ 3988 b,0.15600000,0.01161004,6.94420000000,3273.00
KMT-2019-BLG-0335L b,1.08000000,21.00000000,,
M62H b,,2.47000000,0.13293502800,
HD 145457 b,1.18000000,2.79400000,176.13000000000,4757.00
HD 167042 b,1.21000000,1.39700000,417.67000000000,4919.00
WASP-74 b,1.36000000,0.72000000,2.13775000000,5990.00
CI Tau c,1.16000000,3.60000000,25.20000000000,3807.00
Kepler-257 b,0.23300000,0.02300000,2.38266700000,5180.00
HD 81688 b,1.20000000,1.65400000,183.93000000000,4797.00
WASP-82 b,1.62000000,1.17000000,2.70579000000,6480.00
KMT-2022-BLG-0371L b,0.97100000,0.26000000,,
kap CrB b,1.20000000,1.86000000,1253.68000000000,4840.00
GJ 9404 b,0.31000000,0.03744159,13.45860000000,3811.00
HD 100777 b,1.22000000,1.23000000,383.00000000000,5533.00
HD 180314 b,1.07000000,22.70700000,394.73000000000,4917.00
nu Oph b,1.07000000,22.20600000,529.93000000000,4887.00
TOI-1249 b,0.29182226,0.03744159,13.07915100000,5497.00
NGC 2682 Sand 1429 b,1.20000000,1.80000000,77.48000000000,6000.00
nu Oph c,1.07000000,24.66200000,3180.60000000000,4887.00
HD 5608 b,1.22000000,1.16800000,768.70000000000,4807.00
75 Cet b,1.18000000,2.47900000,696.62000000000,4809.00
HD 28254 b,1.16000000,3.80000000,1333.00000000000,5664.00
omi UMa b,1.16000000,3.65100000,1569.81000000000,5075.00
TOI-6330 b,0.97200000,10.00000000,6.85002460000,3539.00
Teegarden's Star b,0.09370000,0.00364977,4.90634000000,3034.00
Teegarden's Star c,0.09120000,0.00330367,11.41600000000,3034.00
ome Ser b,1.25000000,0.73600000,278.59000000000,4724.00
HD 112570 b,1.17000000,3.42000000,2615.00000000000,4750.00
Teegarden's Star d,0.08510000,0.00258001,26.13000000000,3034.00
HD 73256 c,1.09000000,16.00000000,2690.00000000000,5570.00
HD 14067 b,1.09000000,15.30000000,2744.00000000000,4815.00
HD 120084 b,1.13000000,6.40000000,2142.00000000000,4879.00
gam Lib b,1.22000000,1.12600000,414.88000000000,4879.00
HD 154391 b,1.12000000,9.10000000,5163.00000000000,4909.00
TOI-969 c,1.11000000,11.30000000,1700.00000000000,4435.00
Kepler-23 c,0.26808861,0.02457301,10.74000000000,5828.00
WASP-163 b,1.20200000,1.87000000,1.60968840000,5500.00
WASP-150 b,1.07000000,8.46000000,5.64420700000,6218.00
TOI-907.01,0.85694229,0.21100000,4.58491290000,6272.00
Kepler-57 c,0.19591434,0.02158397,11.60000000000,5187.90
Kepler-305 d,0.24623113,0.01950738,16.74000000000,5090.00
TOI-2084 b,0.22035902,0.02100000,6.07842470000,3551.00
Kepler-28 b,0.17477057,0.00512855,5.91000000000,4499.30
TOI-2525 c,0.90400000,0.65700000,49.25190000000,5096.00
TOI-3321 b,1.38800000,0.55400000,3.65251450000,5850.00
TIC 46432937 b,1.18800000,3.20000000,1.44044527000,3572.00
TOI-1136 b,0.16950694,0.01101223,4.17270000000,5770.00
Kepler-28 c,0.16567073,0.00648148,8.99000000000,4499.30
HD 332231 b,0.80944319,0.23314467,18.71202400000,6128.00
TOI-1807 b,0.13353719,0.00767710,0.54937097000,4914.00
NGTS-26 b,1.32800000,0.29200000,4.51992790000,5550.00
TOI-1630.01,0.21563067,0.02020000,12.05573473300,5504.00
TOI-1659.01,0.20117797,0.01800000,5.87755632800,5977.00
TOI-2095 c,0.11865486,0.02328300,28.17232000000,3759.00
TOI-5789 c,0.25515255,0.01573176,12.92774800000,5185.00
TOI-5789 b,0.11200000,0.00667027,2.76369000000,5185.00
2MASS J11550485-7919108 b,1.08000000,20.00000000,,3021.00
TOI-6016 b,1.22000000,1.17000000,4.02368700000,6110.00
HAT-P-52 b,1.00900000,0.81800000,2.75359530000,5131.00
G 196-3 b,1.07000000,26.00000000,,3517.00
TIC 365102760 b,0.55402005,0.06040996,4.21285367000,4900.00
OGLE-2023-BLG-0836L b,1.15000000,4.36000000,,
HAT-P-60 b,1.63100000,0.57400000,4.79478130000,6212.00
TOI-1294 b,0.90317747,0.20105188,3.91529200000,5718.00
TOI-1669 c,0.20487123,0.04090257,2.68005350000,5497.00
TOI-1811 b,0.99400000,0.97200000,3.71307650000,4766.00
TOI-1823 b,0.67273058,0.21206412,38.80000000000,4927.00
TIC 139270665 c,1.15000000,4.89000000,1010.00000000000,5844.00
TIC 139270665 b,0.64500000,0.46300000,23.62400000000,5844.00
Kepler-43 b,1.21900000,3.23000000,3.02409490000,6041.00
TOI-3364 b,1.09100000,1.67000000,5.87689180000,5706.00
TOI-6029 b,1.28400000,1.63500000,5.79870000000,6223.00
HAT-P-69 b,1.67600000,3.58000000,4.78694910000,7394.00
TOI-1266 c,0.17664407,0.00997394,18.80270000000,3563.00
HD 48948 c,0.23200000,0.02287398,38.06000000000,4593.00
TOI-1346 b,0.21322189,0.01980000,1.76225380000,5099.00
KMT-2023-BLG-0416L b,0.32700000,0.04100000,,
GJ 900 b,1.11000000,11.00000000,,3976.00
TOI-2580 b,1.55000000,0.63000000,3.39775000000,6120.00
TOI-3464 b,1.22800000,1.25000000,3.65155680000,6370.00
HD 76920 b,1.17000000,3.13000000,415.89100000000,4664.00
KMT-2023-BLG-1454L b,1.26000000,0.63000000,,
Kepler-448 c,1.07000000,22.00000000,2500.00000000000,6635.00
TOI-849 b,0.32473961,0.13151751,0.76554800000,5257.00
HIP 39017 b,1.07000000,23.60000000,31000.00000000000,7201.00
HIP 54515 b,1.08000000,17.70000000,33000.00000000000,8100.00
HD 72659 c,1.08000000,19.40000000,35500.00000000000,5929.00
TOI-1410.01,0.27663801,0.03932940,1.21687000000,4635.00
Kepler-24 c,0.22428444,0.03143206,12.33000000000,6028.00
TOI-1846 b,0.15987181,0.01220000,3.93067370000,3568.00
TOI-2345 c,0.21866395,0.02287398,21.06430200000,4687.00
TOI-3523 A b,1.42500000,1.37000000,2.30458952000,6450.00
Kepler-24 b,0.20947489,0.03505036,8.14000000000,6028.00
TOI-6041 b,0.40592451,0.09092957,26.04945000000,5445.00
MOA-2022-BLG-563L b,1.25000000,0.40000000,,
2MASS J0249-0557 c,1.11000000,11.60000000,,2859.00
KMT-2016-BLG-2321L b,1.23000000,0.95000000,,
K2-203 b,0.11290000,0.00674000,9.69520000000,5026.00
TOI-1742 b,0.21099831,0.03051961,21.26908400000,5815.00
Gaia22dkvL b,1.26000000,0.59100000,,
TOI-2120 b,0.18931249,0.02139519,5.79981640000,3131.00
K2-208 b,0.14940000,0.01080000,4.19097000000,5500.00
K2-225 b,0.32200000,0.03990000,15.87230000000,5520.00
TOI-6054.01,0.23552543,0.03932940,7.50142800000,6047.00
WASP-168 b,1.50000000,0.42000000,4.15365800000,6000.00
WASP-126 c,0.83700000,0.20199478,7.63000000000,5800.00
NGTS-12 b,1.04800000,0.20800000,7.53280600000,5690.00
K2-7 b,0.36000000,0.04820000,28.67810000000,5700.00
K2-226 b,0.13730000,0.00939000,3.27109000000,5288.00
eps Ind A b,1.14000000,6.31000000,16510.00000000000,4760.00
TOI-2382 b,1.09300000,0.74000000,4.66120610000,6033.00
NGTS-31 b,1.61000000,1.12000000,4.16273400000,5710.00
WASP-173 A b,1.20000000,3.69000000,1.38665318000,5800.00
LP 890-9 c,0.12195578,0.07960270,8.45746300000,2850.00
TOI-1203.01,0.26032697,0.02325154,25.50267200000,5737.00
TOI-837 b,0.81800000,0.37900000,8.32491130000,5995.00
WASP-47 b,1.14729433,1.17673560,4.15915100000,5565.00
OGLE-2017-BLG-0448L b,0.36400000,0.04908309,,
BD-17 63 b,1.15000000,5.16000000,655.57000000000,4714.00
TOI-1859 b,0.87000000,0.21600000,63.48347000000,6341.00
TIC 4672985 b,1.02600000,12.74000000,69.04800000000,5757.00
TOI-2803 A b,1.61600000,0.97500000,1.96229325000,6280.00
K2-57 b,0.20600000,0.01870000,9.00730000000,4413.00
CoRoT-12 b,1.44000000,0.91700000,2.82804200000,5675.00
WASP-160 B b,1.09000000,0.27800000,3.76849520000,5298.00
TOI-132 b,0.30511196,0.07047793,2.10970190000,5397.00
TOI-700 d,0.09572681,0.00394000,37.42396000000,3459.00
TOI-892 b,1.07000000,0.95000000,10.62656000000,6261.00
TOI-1272 c,0.44200000,0.06827584,8.68110000000,5065.00
TOI-1135 b,0.83243188,0.16200000,8.02772830000,5962.70
TOI-2169 A b,1.11600000,1.03700000,8.21482820000,6270.00
TOI-2407 b,0.38005240,0.05290000,2.70296900000,3530.00
TOI-2876 b,0.86000000,0.17000000,6.29964310000,5271.00
TOI-2886 b,1.66300000,1.40000000,1.60200105000,6240.00
WASP-155 b,1.20000000,0.87100000,3.11041300000,5660.00
LHS 1815 b,0.09706503,0.00497124,3.81433400000,3643.00
HD 75898 c,1.12000000,8.49000000,6717.00000000000,6122.00
Kepler-963 c,0.05352851,0.00049000,0.91978300000,5169.47
TOI-654.01,0.21215132,0.02740472,1.52756100000,3521.00
TOI-669 b,0.23071365,0.03146352,3.94515200000,5597.00
TOI-1782.01,0.21125917,0.01950000,4.98764102800,4336.00
TOI-1937 A b,1.24700000,2.01000000,0.94667944000,5814.00
Kepler-1489 c,0.04549923,0.00027400,0.68074100000,5565.53
HD 86728 b,0.27000000,0.02967010,31.15150000000,5610.00
KMT-2022-BLG-0303L b,1.27000000,0.51300000,,
TOI-5076 b,0.31130000,0.05080000,23.44316200000,4780.00
TOI-5398 c,0.31403391,0.03712695,4.77271000000,6000.00
XO-2 N b,0.99300000,0.56600000,2.61586178000,5340.00
KELT-6 b,1.30000000,0.52000000,7.84570000000,6102.00
Gliese 12 b,0.08546718,0.01217638,12.76140800000,3296.00
Kepler-485 b,1.28557409,,3.24325979600,5958.00
CoRoT-19 b,1.29000000,1.11000000,3.89713000000,6090.00
Kepler-222 d,0.32900000,0.04150000,28.08191200000,5433.00
TOI-1899 b,0.99000000,0.67000000,29.09031200000,3926.00
HIP 67522 b,0.89100000,0.22500000,6.95947310000,5675.00
TOI-122 b,0.24266215,0.02470000,5.07803000000,3403.00
TOI-1782.02,0.16406487,0.01270000,1.82902422700,4336.00
TOI-2005 b,1.07000000,6.40000000,17.30590400000,7130.00
TOI-2236 b,1.28200000,1.58000000,3.53159020000,6248.00
TOI-2447 b,0.85700000,0.39300000,69.33684000000,5730.00
TOI-2969 b,1.10000000,1.16000000,1.82371460000,4738.00
OGLE-2016-BLG-1598L b,1.21000000,0.38000000,,
OGLE-2016-BLG-1800L b,1.18000000,2.59000000,,
HAT-P-40 b,1.52000000,0.48000000,4.45724000000,6080.00
Gaia-5 b,1.08000000,20.87000000,358.62000000000,3447.00
GJ 1289 b,0.21300000,0.01972763,111.74000000000,3296.00
TOI-1199 b,0.93800000,0.23900000,3.67146300000,5710.00
HD 87816 c,1.10000000,12.20000000,7596.00000000000,4989.00
HD 94890 b,1.19000000,2.13000000,824.61000000000,4867.00
TOI-2010 b,1.05400000,1.28600000,141.83402500000,5929.00
HD 94890 c,1.12000000,8.91000000,2492.19000000000,4867.00
TIC 434398831 b,0.31314176,0.03810000,3.68550400000,5638.00
TIC 434398831 c,0.50227582,0.08490000,6.21029100000,5638.00
TOI-712 b,0.18279985,0.01530000,9.53136100000,4622.00
K2-360 c,0.35900000,0.04791894,9.79692000000,5679.00
EPIC 201595106 b,0.13962019,0.02413252,0.87724000000,5679.00
TOI-2322 c,0.16718737,0.05694897,20.22552800000,4664.00
KMT-2017-BLG-2197L b,1.12000000,8.84000000,,
GJ 581 e,0.12300000,0.00780295,3.14810000000,3500.00
Kepler-279 e,0.36845456,0.17619570,98.35310000000,6689.45
KMT-2022-BLG-2076L b,1.24000000,0.88000000,,
nu Oct A b,1.19000000,2.19000000,402.40000000000,4910.00
LHS 1478 b,0.11080401,0.00733100,1.94953780000,3381.00
TOI-782 b,0.24391156,0.06009532,8.02400150000,3370.00
HIP 9618 c,0.30587610,0.02202446,52.56363000000,5649.00
KOBE-1 b,0.26000000,0.02768790,8.53990000000,4135.00
Gl 725 A b,0.13200000,0.00874686,11.22010000000,3433.00
KOBE-1 c,0.31800000,0.03901476,29.67100000000,4135.00
G 261-6 b,0.09820000,0.00431050,5.45360000000,2907.00
G 192-15 b,0.09070000,0.00324074,2.27476000000,2999.00
TOI-5817 b,0.27477967,0.03240742,15.61031000000,5770.00
TOI-6324 b,0.09447781,0.00368123,0.27922100000,3247.00
WASP-22 b,1.23000000,0.67000000,3.53269000000,6000.00
OGLE-2016-BLG-0007L b,0.09720000,0.00415318,14200.00000000000,
K2-371 b,1.16192546,,3.11490500000,4925.00
KMT-2023-BLG-0949L b,1.14000000,5.98000000,,
GJ 3998 c,0.22300000,0.02145812,13.72700000000,3726.00
Kepler-105 b,0.22571187,0.03398060,5.41220340000,5933.00
Kepler-105 c,0.12846842,0.01761957,7.12592000000,5933.00
NGTS-35 b,0.97243454,0.47824548,25.24119200000,4717.00
TOI-1294 c,1.27000000,0.46251372,159.90000000000,5718.00
KMT-2023-BLG-0830L b,0.39300000,0.05600000,,
Kepler-1656 b,0.40806565,0.15000000,31.56200000000,5569.00
KMT-2024-BLG-1281L b,0.40900000,0.06000000,,
KMT-2017-BLG-0849L b,0.21500000,0.02010519,,
ZTF J1828+2308 b,0.99300000,20.00000000,0.11200670000,15900.00
KMT-2017-BLG-2331L b,1.27000000,0.53802617,,
KMT-2023-BLG-1743L b,1.08000000,20.00000000,,
TOI-406 c,0.11776272,0.00654441,3.30744100000,3392.00
KMT-2019-BLG-0578L b,1.22000000,1.20000000,,
Barnard d,0.06200000,0.00082749,2.34020000000,3195.00
K2-271 b,0.64947810,0.13100000,8.56242100000,5644.00
MOA-2022-BLG-091L b,1.16000000,3.59000000,,
KMT-2024-BLG-1209L b,1.18000000,2.64000000,,
K2-214 b,0.22392759,0.02150000,8.59656000000,5875.00
Kepler-391 c,0.25693683,1.41585834,20.50100000000,5038.00
TOI-238 b,0.13908490,0.01060321,1.27309900000,5059.00
K2-220 b,0.21143760,0.01950000,13.68186000000,5612.00
TOI-4562 c,1.14000000,5.77000000,3990.00000000000,6096.00
Kepler-450 b,0.54777411,0.06103892,28.45485100000,6197.21
Kepler-407 b,0.10616487,0.00607246,0.66931240000,5487.00
BEBOP-3 b,1.26000000,0.55800000,547.00000000000,6033.00
K2-37 c,0.21500617,0.02010000,6.42966000000,5352.00
Kepler-134 b,0.17800000,0.01470000,5.31742900000,5983.00
K2-37 d,0.20608475,0.03932940,14.09229000000,5352.00
WASP-85 A b,1.24000000,1.26500000,2.65567770000,6112.00
TOI-1227 b,0.85400000,0.20900000,27.36397000000,3072.00
HD 207496 b,0.20073190,0.01919275,6.44100800000,4819.00
GJ 806 b,0.11874407,0.00597807,0.92632370000,3600.00
HD 73344 c,1.20000000,0.37300000,65.94000000000,6148.00
GJ 317 b,1.18000000,2.50000000,695.69000000000,3496.00
GJ 463 b,1.17000000,3.40000000,3459.00000000000,3563.00
GJ 9773 b,1.26000000,0.54300000,2965.00000000000,3528.00
Kepler-228 c,0.24100000,0.02440000,4.13444400000,6043.00
HD 15906 c,0.26139754,0.02800000,21.58329800000,4757.00
HD 28471 b,0.15600000,0.01170443,3.16490000000,5766.00
Kepler-725 b,0.96351312,0.25700000,39.64372000000,5395.00
MOA-2022-BLG-033L b,0.31400000,0.03822818,,
KMT-2023-BLG-0119L b,0.97800000,0.26334965,,
K2-233 c,0.11348043,0.01447322,7.06024000000,4796.00
WISPIT 2 b,1.60000000,4.85000000,,4400.00
WISPIT 1 c,1.14000000,5.30000000,,4670.00
KOI-134 c,0.88000000,0.22000000,33.95000000000,6160.00
TOI-4600 c,0.84100000,9.27000000,482.81910000000,5170.00
Kepler-103 c,0.48656521,0.18396719,179.60978000000,6047.00
TOI-1472 c,0.29800000,0.06700000,15.53817470000,5100.00
Kepler-495 c,0.10878457,0.00622000,5.89660978300,5392.00
Kepler-103 b,0.31097386,0.03671793,15.96532870000,6047.00
Kepler-278 b,0.35284207,0.17619570,30.15560000000,4965.00
HD 224018 b,0.08118490,0.01290004,10.64130000000,5784.00
Kepler-391 b,0.22303545,3.46098705,7.41750000000,5038.00
HD 93963 A b,0.13110413,0.00880979,1.03761090000,5908.00
KOI-351 h,1.00383793,0.63870943,331.60296000000,6031.13
K2-406 b,0.41056365,0.06030000,22.54940600000,5784.00
TOI-6695 c,1.21000000,1.45000000,242.40000000000,6400.00
Kepler-93 b,0.13185856,0.01466200,4.72673978000,5669.00
Kepler-166 d,0.15434026,0.01150000,1.55400392800,5350.00
Kepler-1732 b,0.36569184,0.04960000,32.31240082000,5821.00
Kepler-1026 b,0.19716299,0.01740000,36.51560530000,4948.00
K2-175 b,0.18182147,0.01510000,9.52598800000,5909.00
HD 190360 b,1.20000000,1.80000000,2854.00000000000,5552.00
ups And d,1.11000000,10.25000000,1276.46000000000,6156.77
K2-176 b,0.13300928,0.00890000,5.32943900000,5428.00
K2-177 b,0.18879515,0.01610000,14.15518500000,6063.00
Kepler-9 d,0.14600000,0.02647300,1.59285100000,5777.00
SWEEPS-4 b,0.81000000,3.80000000,4.20000000000,
K2-183 b,0.09813560,0.00430000,0.46928500000,5482.00
K2-341 b,0.28637751,0.03270000,36.55255100000,5817.00
K2-263 b,0.21500617,0.04688064,50.81894700000,5368.00
K2-187 e,0.16950694,0.01340000,13.60662900000,5438.00
K2-189 b,0.12516749,0.00803000,2.58812000000,5442.00
Kepler-257 d,0.44200000,0.06830000,24.66455100000,5180.00
Kepler-42 b,0.07000000,0.00222115,1.21376720000,3068.00
K2-381 c,0.17842836,0.01470000,16.03465600000,4473.00
K2-199 b,0.15434053,0.02170983,3.22539930000,4491.00
K2-151 b,0.13292890,0.00889000,3.83547600000,3695.00
Kepler-197 b,0.09100000,0.00328000,5.59930800000,6004.00
K2-157 b,0.08340000,0.00360000,0.36525750000,5334.00
eps Tau b,1.13000000,7.19000000,585.82000000000,4877.00
HD 109749 b,0.99300000,0.27000000,5.23989100000,5824.00
gam Cep b,1.13000000,6.60000000,913.00000000000,4775.00
TOI-128.01,0.19774964,0.01750000,4.94046810000,6086.00
HD 111232 b,1.12000000,7.96500000,1169.13202000000,5512.00
51 Peg b,1.27000000,0.46000000,4.23078500000,5758.00
4 UMa b,1.12000000,7.90200000,270.27000000000,4415.00
GJ 433 b,0.20800000,0.01901331,7.37050000000,3461.00
Kepler-65 c,0.23000000,0.01700000,5.85994400000,6211.00
Kepler-7 b,1.62200000,0.44100000,4.88548920000,5933.00
KOI-12 b,1.23000000,1.10000000,17.85518200000,6635.00
HD 116029 b,1.21000000,1.40000000,670.00000000000,4819.00
GJ 676 A b,1.14000000,5.79200000,1051.44521000000,3734.00
HD 117618 b,0.76600000,0.17400000,25.80000000000,5990.00
7 CMa b,1.20000000,1.85000000,735.10000000000,4826.00
HD 125612 d,1.13000000,7.17800000,2822.72698000000,5900.00
AB Pic b,1.10000000,13.50000000,,5285.00
GJ 581 b,0.42700000,0.06450021,5.36860000000,3500.00
HD 11977 b,1.13000000,6.54000000,711.00000000000,4970.00
BD-10 3166 b,1.26000000,0.59000000,3.48777000000,5393.00
GJ 581 c,0.22300000,0.02142666,12.92110000000,3500.00
BD+14 4559 b,1.23000000,1.04000000,268.94000000000,4864.00
GJ 876 c,1.25000000,0.71420000,30.08810000000,3293.74
HD 101930 b,0.94900000,0.25000000,70.46000000000,5108.00
BD+20 2457 c,1.10000000,12.47000000,621.99000000000,4137.00
Kepler-40 b,1.17000000,2.20000000,6.87349000000,6510.00
GSC 06214-00210 b,1.80000000,16.00000000,,4200.00
Kepler-123 b,0.26200000,0.17400000,17.23236600000,6089.00
CoRoT-7 c,0.25300000,0.02642922,3.69800000000,5256.00
HD 108147 b,0.97300000,0.26100000,10.89850000000,6255.73
HD 108874 b,1.21000000,1.42000000,394.48123000000,5600.00
K2-383 b,0.13953097,0.00965000,1.86596200000,5129.00
CT Cha b,2.20000000,17.00000000,,4403.00
Kepler-6 b,1.30400000,0.66800000,3.23469960000,5647.00
HD 136418 b,1.19000000,2.14000000,464.29999000000,4989.00
HD 69830 b,0.28300000,0.03210000,8.66700000000,5385.00
HD 164509 b,1.28000000,0.44300000,280.17000000000,5859.00
Kepler-267 b,0.17700000,0.11900000,3.35372800000,4258.00
HD 192699 b,1.19000000,2.09600000,340.94000000000,5041.00
HD 145377 b,1.14000000,6.02000000,103.95000000000,6014.00
HD 196050 b,1.15000000,4.70000000,1392.00000000000,5879.00
HD 147018 b,1.19000000,2.12000000,44.23600000000,5441.00
HD 20003 b,0.30600000,0.03670000,11.84820000000,5494.00
Kepler-1713 b,0.15315713,0.01130000,18.01160049000,6477.00
HD 196885 A b,1.18000000,2.58000000,1333.00000000000,6254.00
HD 149143 b,1.22000000,1.33000000,4.07182000000,5856.00
HD 126614 b,1.14000000,0.33900000,1257.25303000000,5568.00
HD 152581 b,1.20000000,1.86900000,686.50000000000,5027.00
HD 177830 b,1.20000000,1.69000000,410.10001000000,4901.00
HD 128311 c,1.16000000,3.78900000,921.53800000000,4965.00
HD 154672 b,1.14000000,5.37000000,163.94000000000,5743.00
HD 178911 B b,1.12000000,8.03000000,71.48400000000,5588.00
HD 155358 b,1.23000000,0.99000000,194.30000000000,5905.00
HD 13189 b,1.11000000,10.95000000,471.60001000000,4175.00
HD 131496 b,1.20000000,1.80000000,896.00000000000,4846.00
HD 156668 b,0.16700000,0.01300000,4.64550000000,4850.00
HD 134060 c,0.52700000,0.09220000,1291.56460000000,5966.00
HD 158038 b,1.21000000,1.53000000,521.00000000000,4860.00
HD 187085 b,1.24000000,0.83600000,1019.74000000000,6117.00
24 Sex b,1.19000000,1.99000000,452.80000000000,5098.00
HD 206610 b,1.19000000,2.03600000,673.20000000000,4842.00
HD 63454 b,1.09800000,0.25000000,2.81805000000,4812.00
HD 62509 b,1.19000000,2.30000000,589.64000000000,4892.63
K2-27 b,0.42287520,0.09501983,6.77134700000,5246.00
HD 20781 c,0.19300000,0.01680000,13.89050000000,5256.00
HD 285968 b,0.25300000,0.02600000,8.78360000000,3703.49
HD 69830 d,0.39700000,0.05700000,197.00000000000,5385.00
HD 63765 b,1.27000000,0.53000000,358.00000000000,5449.00
rho CrB e,0.15800000,0.01192467,12.94900000000,5817.00
HD 28678 b,1.21000000,1.54200000,380.20000000000,4972.00
HD 70642 b,1.16000000,3.90000000,2124.54000000000,5732.00
HD 30562 b,1.21000000,1.47000000,1157.00000000000,5882.00
HD 73267 b,1.16000000,4.15800000,1257.99159000000,5387.00
HD 210702 b,1.21000000,1.51500000,355.50000000000,4912.00
HD 212771 b,1.18000000,2.39000000,380.70000000000,5003.00
HD 31527 c,0.34300000,0.04450000,51.20530000000,5898.00
HD 31527 d,0.30900000,0.03720000,271.67370000000,5898.00
HD 31527 b,0.28800000,0.03290000,16.55350000000,5898.00
HIP 111909 b,1.22000000,1.21000000,487.08000000000,4891.00
HD 32518 b,1.18000000,2.84900000,157.35000000000,4580.00
HD 216435 b,1.22000000,1.26000000,1311.00000000000,5999.00
HD 216437 b,1.16000000,4.20000000,1359.00000000000,5909.00
HD 82886 b,1.19000000,2.33000000,705.00000000000,4953.00
HD 8574 b,1.19000000,2.03000000,227.00000000000,6064.00
HD 86081 b,1.21000000,1.48000000,2.13784310000,5939.00
HD 37124 d,1.25000000,0.69600000,1862.00000000000,5698.64
HD 9446 c,1.20000000,1.82000000,192.90000000000,5793.00
HD 96063 b,1.22000000,1.27000000,362.50000000000,5020.00
HD 8673 b,1.10000000,13.24800000,1644.69097000000,6389.05
Kepler-263 b,0.23800000,0.02390000,16.56808700000,5265.00
HD 219828 b,0.40900000,0.06000000,3.83483000000,5891.00
HD 38529 b,1.25000000,0.65000000,14.30990000000,5697.00
HD 99492 b,0.48600000,0.08023197,17.05030000000,4929.00
HD 99706 b,1.22000000,1.23000000,841.00000000000,4862.00
HIP 14810 d,1.26000000,0.59000000,981.80000000000,5544.00
Kepler-746 b,0.09902757,0.00444000,3.48159251000,5418.00
55 Cnc f,0.67700000,0.14100000,260.58000000000,5198.00
K2-384 d,0.12418614,0.00792000,6.67958200000,3623.00
HD 40307 b,,3.74100000,4.31230000000,4956.00
HATS-1 b,1.30200000,1.85500000,3.44645900000,5870.00
HD 40979 b,1.15000000,4.67000000,264.14999000000,6165.00
xi Aql b,1.20000000,1.94100000,136.97000000000,4841.00
OGLE-TR-132 b,1.20000000,1.18000000,1.68986800000,6210.00
K2-385 b,0.13730062,0.00939000,2.38086700000,4844.00
HD 23079 b,1.18000000,2.66000000,735.74000000000,5994.00
HD 4203 b,1.19000000,2.23000000,431.88000000000,5596.00
HD 43691 b,1.18000000,2.55000000,36.99870000000,6093.00
HD 41004 B b,1.08000000,18.37000000,1.32830000000,5036.00
tau Boo b,1.14000000,5.95000000,3.31245680000,6466.27
K2-386 b,0.20697689,0.01890000,7.47322300000,5749.00
HD 231701 b,1.22000000,1.13000000,141.63000000000,6101.00
HD 204313 b,1.15000000,4.61500000,2041.11539000000,5767.00
Kepler-1738 b,0.25200586,0.02630000,7.67463016500,6063.00
HD 5319 b,1.21000000,1.55600000,637.10000000000,4871.00
Pr0201 b,1.27000000,0.54000000,4.42640000000,6174.00
K2-368 d,0.17378922,0.01400000,20.20108500000,4663.00
Pr0211 b,1.20000000,1.88000000,2.14610000000,5300.00
bet Cnc b,1.12000000,7.80000000,605.20000000000,4092.10
bet UMi b,1.14000000,6.10000000,522.30000000000,4126.00
Kapteyn c,0.22700000,0.02200000,121.54000000000,3550.00
Kepler-754 b,0.17932019,0.01480000,14.55962370000,5935.00
HD 207832 c,1.25000000,0.73000000,1155.70000000000,5710.00
CoRoT-24 b,0.33000000,0.01800000,5.11340000000,4950.00
CoRoT-24 c,0.44000000,0.08800000,11.75900000000,4950.00
